,,ohlc,ohlc,ohlc,ohlc
lmax,2021-02-24 08:20:00,50768.5,50768.5,50567.0,50698.0
lmax,2021-02-24 08:25:00,50628.5,50724.0,50564.5,50673.0
lmax,2021-02-24 08:30:00,50665.0,50888.0,50665.0,50706.0
lmax,2021-02-24 08:35:00,50725.0,50833.0,50635.5,50708.5
lmax,2021-02-24 08:40:00,50761.0,50761.0,50428.0,50464.5
lmax,2021-02-24 08:45:00,50451.0,50523.5,50340.0,50502.5
lmax,2021-02-24 08:50:00,50486.0,50700.0,50486.0,50681.0
lmax,2021-02-24 08:55:00,50656.5,50760.0,50601.5,50674.5
lmax,2021-02-24 09:00:00,50679.5,50679.5,50469.0,50473.5
lmax,2021-02-24 09:05:00,50509.0,50618.0,50417.5,50452.0
lmax,2021-02-24 09:10:00,50489.0,50609.5,50389.0,50609.5
lmax,2021-02-24 09:15:00,50614.5,50982.5,50612.5,50891.0
lmax,2021-02-24 09:20:00,50928.5,50986.25,50773.5,50791.97
lmax,2021-02-24 09:25:00,50748.5,50884.5,50689.5,50776.0
lmax,2021-02-24 09:30:00,50834.0,51012.25,50800.0,50838.007
lmax,2021-02-24 09:35:00,50851.5,51264.0,50833.47,51264.0
lmax,2021-02-24 09:40:00,51293.0,51449.5,51132.5,51300.5
lmax,2021-02-24 09:45:00,51330.0,51330.0,50982.5,51004.0
lmax,2021-02-24 09:50:00,50956.25,51096.5,50888.5,50948.5
lmax,2021-02-24 09:55:00,50964.5,50964.5,50871.0,50896.5
lmax,2021-02-24 10:00:00,50994.0,51068.9,50898.0,50939.96
lmax,2021-02-24 10:05:00,50906.5,51042.5,50744.49,51015.0
lmax,2021-02-24 10:10:00,50980.0,50980.0,50633.5,50701.5
lmax,2021-02-24 10:15:00,50663.5,50663.5,50390.0,50577.0
lmax,2021-02-24 10:20:00,50526.0,50670.5,50212.5,50212.5
lmax,2021-02-24 10:25:00,50198.5,50568.5,50198.5,50568.5
lmax,2021-02-24 10:30:00,50473.0,50671.5,50444.5,50563.5
lmax,2021-02-24 10:35:00,50519.43,50519.43,50273.0,50348.5
lmax,2021-02-24 10:40:00,50370.5,50586.0,50370.5,50559.0
lmax,2021-02-24 10:45:00,50564.93,50643.5,50511.0,50572.5
lmax,2021-02-24 10:50:00,50537.5,50593.5,50384.5,50384.5
lmax,2021-02-24 10:55:00,50370.5,50453.75,50127.5,50136.5
lmax,2021-02-24 11:00:00,50160.5,50482.5,50152.63,50449.46
lmax,2021-02-24 11:05:00,50444.0,50653.5,50444.0,50535.0
lmax,2021-02-24 11:10:00,50522.0,50624.0,50442.0,50442.0
lmax,2021-02-24 11:15:00,50431.5,50486.0,50291.0,50325.5
lmax,2021-02-24 11:20:00,50356.5,50879.5,50322.5,50879.5
lmax,2021-02-24 11:25:00,50839.0,50910.5,50749.0,50769.0
lmax,2021-02-24 11:30:00,50767.5,50885.5,50675.5,50688.0
lmax,2021-02-24 11:35:00,50679.0,50752.5,50627.5,50634.0
lmax,2021-02-24 11:40:00,50645.0,50664.0,50374.5,50374.5
lmax,2021-02-24 11:45:00,50397.5,50509.5,50304.0,50401.5
lmax,2021-02-24 11:50:00,50388.0,50388.0,50220.0,50316.0
lmax,2021-02-24 11:55:00,50312.5,50447.5,50312.5,50388.5
lmax,2021-02-24 12:00:00,50397.1,50665.5,50393.0,50587.5
lmax,2021-02-24 12:05:00,50613.0,50769.0,50512.0,50535.5
lmax,2021-02-24 12:10:00,50552.5,50838.0,50374.0,50838.0
lmax,2021-02-24 12:15:00,50840.5,50994.0,50766.5,50773.5
lmax,2021-02-24 12:20:00,50794.5,51144.0,50784.0,51106.0
lmax,2021-02-24 12:25:00,51136.0,51201.0,50953.0,51171.5
lmax,2021-02-24 12:30:00,51140.0,51268.5,51036.0,51251.5
lmax,2021-02-24 12:35:00,51244.5,51297.5,51101.0,51153.0
lmax,2021-02-24 12:40:00,51119.0,51183.5,50900.84,50912.51
lmax,2021-02-24 12:45:00,50926.0,51088.5,50891.5,51028.5
lmax,2021-02-24 12:50:00,51040.5,51040.5,50816.57,50845.62
lmax,2021-02-24 12:55:00,50849.99,50855.0,50643.0,50714.5
lmax,2021-02-24 13:00:00,50788.0,51089.5,50788.0,50943.25
lmax,2021-02-24 13:05:00,50946.5,50946.5,50459.5,50571.5
lmax,2021-02-24 13:10:00,50556.0,50721.5,50367.5,50441.83
lmax,2021-02-24 13:15:00,50439.0,50439.0,49550.25,49550.25
lmax,2021-02-24 13:20:00,49620.0,49982.5,49475.5,49839.998
lmax,2021-02-24 13:25:00,49824.5,49997.0,49530.0,49595.0
lmax,2021-02-24 13:30:00,49723.0,49775.0,49045.0,49138.5
lmax,2021-02-24 13:35:00,49157.5,49520.0,49138.5,49220.75
lmax,2021-02-24 13:40:00,49371.5,49534.25,49315.0,49478.5
lmax,2021-02-24 13:45:00,49477.5,49853.75,49276.5,49727.0
lmax,2021-02-24 13:50:00,49685.5,49771.0,49472.5,49642.0
lmax,2021-02-24 13:55:00,49617.5,49637.5,49333.5,49468.0
lmax,2021-02-24 14:00:00,49603.5,49793.75,49580.5,49745.5
lmax,2021-02-24 14:05:00,49774.75,49774.75,49291.5,49331.0
lmax,2021-02-24 14:10:00,49340.5,49435.0,49169.0,49391.5
lmax,2021-02-24 14:15:00,49433.0,49663.0,49329.0,49636.5
lmax,2021-02-24 14:20:00,49620.0,49620.0,49370.5,49370.5
lmax,2021-02-24 14:25:00,49459.0,49530.0,49253.0,49477.0
lmax,2021-02-24 14:30:00,49544.5,49667.0,49365.5,49392.5
lmax,2021-02-24 14:35:00,49365.5,49423.0,49150.0,49315.0
lmax,2021-02-24 14:40:00,49369.5,49369.5,48738.5,48800.5
lmax,2021-02-24 14:45:00,48794.5,49245.0,48785.5,49190.0
lmax,2021-02-24 14:50:00,49172.51,49219.0,48904.0,49107.5
lmax,2021-02-24 14:55:00,49090.0,49443.5,49075.5,49443.5
lmax,2021-02-24 15:00:00,49441.5,49639.0,49410.0,49549.5
lmax,2021-02-24 15:05:00,49473.0,49480.0,49208.0,49263.0
lmax,2021-02-24 15:10:00,49156.0,49189.0,48862.0,48929.0
lmax,2021-02-24 15:15:00,48908.0,49143.999,48684.2,48759.5
lmax,2021-02-24 15:20:00,48667.501,48834.5,48458.0,48834.5
lmax,2021-02-24 15:25:00,48931.5,49215.5,48892.5,49148.0
lmax,2021-02-24 15:30:00,49124.0,49359.5,49016.0,49359.5
lmax,2021-02-24 15:35:00,49278.0,49582.25,49278.0,49434.5
lmax,2021-02-24 15:40:00,49419.0,49421.5,49155.0,49272.5
lmax,2021-02-24 15:45:00,49264.0,49729.999,49264.0,49545.0
lmax,2021-02-24 15:50:00,49547.0,49632.0,49513.5,49573.0
lmax,2021-02-24 15:55:00,49578.5,49877.5,49578.5,49845.81
lmax,2021-02-24 16:00:00,49866.0,50143.5,49780.0,49884.5
lmax,2021-02-24 16:05:00,49915.0,49989.25,49779.0,49882.0
lmax,2021-02-24 16:10:00,49867.0,49868.5,49672.5,49762.0
lmax,2021-02-24 16:15:00,49762.0,49762.0,49551.0,49589.0
lmax,2021-02-24 16:20:00,49598.5,49849.5,49382.5,49565.0
lmax,2021-02-24 16:25:00,49576.0,49623.0,49456.0,49490.0
lmax,2021-02-24 16:30:00,49508.0,49806.0,49480.5,49687.5
lmax,2021-02-24 16:35:00,49689.5,49853.5,49683.5,49763.5
lmax,2021-02-24 16:40:00,49730.0,49730.0,49608.5,49634.5
lmax,2021-02-24 16:45:00,49623.5,49685.5,49564.5,49669.0
lmax,2021-02-24 16:50:00,49658.0,49809.0,49591.0,49591.0
lmax,2021-02-24 16:55:00,49593.5,49621.0,49343.0,49362.5
lmax,2021-02-24 17:00:00,49401.0,49649.0,49355.5,49642.0
lmax,2021-02-24 17:05:00,49642.5,49977.0,49543.0,49951.0
lmax,2021-02-24 17:10:00,49940.5,49981.5,49748.5,49787.0
lmax,2021-02-24 17:15:00,49782.0,49924.0,49780.0,49890.0
lmax,2021-02-24 17:20:00,49854.25,49943.0,49837.0,49881.0
lmax,2021-02-24 17:25:00,49912.0,49912.0,49707.5,49734.23
lmax,2021-02-24 17:30:00,49731.5,49872.5,49616.0,49634.0
lmax,2021-02-24 17:35:00,49700.5,49831.0,49661.5,49776.5
lmax,2021-02-24 17:40:00,49771.0,49931.5,49748.0,49885.0
lmax,2021-02-24 17:45:00,49888.0,49926.5,49778.0,49800.0
lmax,2021-02-24 17:50:00,49823.5,49869.5,49810.5,49850.001
lmax,2021-02-24 17:55:00,49860.0,50102.0,49839.5,50076.0
lmax,2021-02-24 18:00:00,50077.5,50097.5,49953.0,49990.5
lmax,2021-02-24 18:05:00,49989.0,50014.5,49739.5,49884.16
lmax,2021-02-24 18:10:00,49912.0,49915.5,49643.5,49680.0
lmax,2021-02-24 18:15:00,49675.5,49824.0,49552.5,49604.5
lmax,2021-02-24 18:20:00,49595.0,49689.0,49551.0,49689.0
lmax,2021-02-24 18:25:00,49676.5,49745.0,49649.6,49683.0
lmax,2021-02-24 18:30:00,49682.5,49931.0,49644.5,49930.0
lmax,2021-02-24 18:35:00,49941.001,50044.5,49882.0,49907.5
lmax,2021-02-24 18:40:00,49935.0,49944.5,49860.5,49889.0
lmax,2021-02-24 18:45:00,49907.5,49907.5,49762.0,49865.5
lmax,2021-02-24 18:50:00,49876.5,49876.5,49678.5,49704.0
lmax,2021-02-24 18:55:00,49717.0,49756.0,49605.0,49611.0
lmax,2021-02-24 19:00:00,49628.001,49731.5,49608.5,49651.0
lmax,2021-02-24 19:05:00,49632.5,49632.5,49374.5,49394.5
lmax,2021-02-24 19:10:00,49436.999,49684.001,49357.5,49389.5
lmax,2021-02-24 19:15:00,49406.0,49555.5,49406.0,49522.0
lmax,2021-02-24 19:20:00,49546.59,49610.5,49460.0,49548.0
lmax,2021-02-24 19:25:00,49562.0,49562.0,49410.0,49483.0
lmax,2021-02-24 19:30:00,49465.5,49465.5,49165.0,49173.5
lmax,2021-02-24 19:35:00,49222.5,49222.5,48855.5,48967.0
lmax,2021-02-24 19:40:00,48914.5,49160.0,48914.5,49044.5
lmax,2021-02-24 19:45:00,48980.0,49261.5,48980.0,49025.5
lmax,2021-02-24 19:50:00,49027.5,49145.3,48950.5,49008.5
lmax,2021-02-24 19:55:00,48910.5,49105.47,48894.0,49001.0
lmax,2021-02-24 20:00:00,48978.5,49270.5,48875.5,49242.0
lmax,2021-02-24 20:05:00,49227.0,49227.0,49056.5,49062.25
lmax,2021-02-24 20:10:00,49045.0,49249.27,49015.02,49200.0
lmax,2021-02-24 20:15:00,49184.0,49192.5,48950.03,48950.03
lmax,2021-02-24 20:20:00,48963.75,49023.0,48781.0,48836.0
lmax,2021-02-24 20:25:00,48823.0,48947.98,48823.0,48918.0
lmax,2021-02-24 20:30:00,48886.5,48886.5,48637.5,48752.999
lmax,2021-02-24 20:35:00,48769.499,48828.5,48634.5,48827.25
lmax,2021-02-24 20:40:00,48928.5,49044.5,48684.5,48705.0
lmax,2021-02-24 20:45:00,48823.0,48868.5,48683.0,48789.0
lmax,2021-02-24 20:50:00,48877.0,49000.5,48877.0,49000.5
lmax,2021-02-24 20:55:00,48981.0,49259.5,48896.0,49179.5
lmax,2021-02-24 21:00:00,49171.5,49175.0,48958.5,48958.5
lmax,2021-02-24 21:05:00,48935.5,49002.0,48666.5,48736.5
lmax,2021-02-24 21:10:00,48721.0,48721.0,48546.0,48546.0
lmax,2021-02-24 21:15:00,48538.5,48637.5,48212.5,48254.5
lmax,2021-02-24 21:20:00,48305.0,48580.0,48149.5,48534.5
lmax,2021-02-24 21:25:00,48489.0,48489.0,48186.5,48225.0
lmax,2021-02-24 21:30:00,48206.5,48352.0,48196.0,48321.0
lmax,2021-02-24 21:35:00,48391.0,48535.0,48333.5,48388.0
lmax,2021-02-24 21:40:00,48426.0,48528.0,48400.0,48492.5
lmax,2021-02-24 21:45:00,48476.5,48477.5,48210.5,48227.5
lmax,2021-02-24 21:50:00,48264.5,48382.5,48148.0,48375.5
lmax,2021-02-24 21:55:00,48334.0,48908.0,48309.5,48802.5
lmax,2021-02-24 22:00:00,,,,
lmax,2021-02-24 22:05:00,48375.75,48535.5,48091.75,48141.0
lmax,2021-02-24 22:10:00,48140.5,48401.5,48036.5,48179.0
lmax,2021-02-24 22:15:00,48186.0,48497.0,48186.0,48348.6
lmax,2021-02-24 22:20:00,48353.5,48490.998,48268.0,48434.75
lmax,2021-02-24 22:25:00,48479.31,48723.499,48418.0,48684.0
lmax,2021-02-24 22:30:00,48697.5,48949.0,48562.5,48905.5
lmax,2021-02-24 22:35:00,48949.0,48995.5,48630.0,48692.0
lmax,2021-02-24 22:40:00,48712.5,48808.0,48616.0,48616.0
lmax,2021-02-24 22:45:00,48586.0,48772.0,48489.0,48714.5
lmax,2021-02-24 22:50:00,48718.0,48858.5,48697.0,48831.5
lmax,2021-02-24 22:55:00,48858.0,48928.5,48722.0,48878.5
lmax,2021-02-24 23:00:00,48843.0,49304.0,48780.0,49213.0
lmax,2021-02-24 23:05:00,49200.5,49548.0,49200.5,49445.5
lmax,2021-02-24 23:10:00,49456.0,49456.0,49259.0,49388.0
lmax,2021-02-24 23:15:00,49402.5,49402.5,49103.25,49223.5
lmax,2021-02-24 23:20:00,49293.0,49471.5,49220.5,49368.5
lmax,2021-02-24 23:25:00,49375.0,49493.0,49237.5,49355.0
lmax,2021-02-24 23:30:00,49394.5,49557.0,49365.0,49375.5
lmax,2021-02-24 23:35:00,49533.5,49767.5,49526.5,49655.5
lmax,2021-02-24 23:40:00,49610.5,49633.0,49502.5,49606.5
lmax,2021-02-24 23:45:00,49575.5,49792.0,49575.5,49700.0
lmax,2021-02-24 23:50:00,49705.0,49715.5,49538.0,49595.5
lmax,2021-02-24 23:55:00,49642.5,49767.0,49525.5,49767.0
okcn,2021-02-24 00:00:00,48906.05,49078.28,48581.8,48637.63
okcn,2021-02-24 00:05:00,48632.03,48722.28,48554.89,48582.06
okcn,2021-02-24 00:10:00,48593.07,48632.03,48118.94,48166.24
okcn,2021-02-24 00:15:00,48111.0,48112.57,47600.0,47852.77
okcn,2021-02-24 00:20:00,47706.19,47748.9,47012.76,47091.91
okcn,2021-02-24 00:25:00,47142.17,47351.35,47142.17,47225.92
okcn,2021-02-24 00:30:00,47372.7,47693.72,47372.7,47632.98
okcn,2021-02-24 00:35:00,47638.91,47776.99,47596.8,47618.27
okcn,2021-02-24 00:40:00,47808.79,47865.09,47629.0,47720.39
okcn,2021-02-24 00:45:00,47771.93,47966.49,47771.93,47779.7
okcn,2021-02-24 00:50:00,47786.34,48240.76,47743.63,48199.35
okcn,2021-02-24 00:55:00,48213.76,48454.85,48161.56,48446.34
okcn,2021-02-24 01:00:00,48516.41,48684.15,48476.68,48544.58
okcn,2021-02-24 01:05:00,48868.9,48891.41,48691.43,48876.58
okcn,2021-02-24 01:10:00,48791.98,48968.03,48727.95,48761.27
okcn,2021-02-24 01:15:00,48821.26,49100.0,48821.26,49037.81
okcn,2021-02-24 01:20:00,49047.42,49225.07,48910.57,49215.19
okcn,2021-02-24 01:25:00,49225.82,49365.8,49161.11,49191.15
okcn,2021-02-24 01:30:00,49218.55,49218.55,48787.54,49032.73
okcn,2021-02-24 01:35:00,48979.08,49300.0,48934.89,49300.0
okcn,2021-02-24 01:40:00,49300.0,49894.4,49300.0,49742.59
okcn,2021-02-24 01:45:00,49686.25,49948.15,49668.82,49827.45
okcn,2021-02-24 01:50:00,49802.45,49821.48,49563.48,49780.4
okcn,2021-02-24 01:55:00,49749.53,50201.53,49669.59,50201.53
okcn,2021-02-24 02:00:00,50240.11,50557.93,49892.44,50557.93
okcn,2021-02-24 02:05:00,50543.23,50573.85,50236.71,50342.93
okcn,2021-02-24 02:10:00,50332.51,50335.61,49990.82,50263.5
okcn,2021-02-24 02:15:00,50363.27,50383.95,49915.85,50050.33
okcn,2021-02-24 02:20:00,50151.92,50151.92,49859.98,49877.46
okcn,2021-02-24 02:25:00,49857.12,50158.61,49853.89,50029.73
okcn,2021-02-24 02:30:00,50118.78,50321.79,50060.48,50223.94
okcn,2021-02-24 02:35:00,50251.36,50463.98,50251.36,50345.74
okcn,2021-02-24 02:40:00,50284.68,50333.95,50035.8,50087.22
okcn,2021-02-24 02:45:00,50094.12,50419.47,50083.96,50311.49
okcn,2021-02-24 02:50:00,50332.42,50385.25,50229.95,50316.83
okcn,2021-02-24 02:55:00,50347.8,50396.99,50183.97,50189.77
okcn,2021-02-24 03:00:00,50186.42,50478.88,50131.61,50478.88
okcn,2021-02-24 03:05:00,50418.18,50535.14,50283.35,50326.34
okcn,2021-02-24 03:10:00,50283.92,50478.25,50269.83,50434.08
okcn,2021-02-24 03:15:00,50397.52,50478.2,50231.49,50478.2
okcn,2021-02-24 03:20:00,50467.12,50467.12,50314.81,50315.84
okcn,2021-02-24 03:25:00,50316.38,50318.64,50232.23,50283.96
okcn,2021-02-24 03:30:00,50299.72,50345.67,50250.74,50345.67
okcn,2021-02-24 03:35:00,50412.27,50466.22,50330.56,50466.22
okcn,2021-02-24 03:40:00,50530.06,50558.57,50394.0,50470.25
okcn,2021-02-24 03:45:00,50424.03,50744.71,50326.32,50744.71
okcn,2021-02-24 03:50:00,50776.39,50875.96,50752.59,50835.85
okcn,2021-02-24 03:55:00,50852.89,50977.14,50844.01,50968.49
okcn,2021-02-24 04:00:00,50962.95,51124.44,50962.95,51037.94
okcn,2021-02-24 04:05:00,51102.53,51258.12,51087.25,51195.76
okcn,2021-02-24 04:10:00,51203.74,51289.37,51173.03,51272.29
okcn,2021-02-24 04:15:00,51383.99,51383.99,50984.24,51007.99
okcn,2021-02-24 04:20:00,50993.27,51047.27,50849.05,50991.68
okcn,2021-02-24 04:25:00,50993.83,51045.69,50676.36,50676.36
okcn,2021-02-24 04:30:00,50801.68,50910.01,50705.38,50806.89
okcn,2021-02-24 04:35:00,50788.74,50844.55,50636.77,50636.77
okcn,2021-02-24 04:40:00,50643.26,50643.26,50365.76,50365.76
okcn,2021-02-24 04:45:00,50443.75,50675.76,50443.75,50607.05
okcn,2021-02-24 04:50:00,50714.41,50958.05,50714.41,50898.43
okcn,2021-02-24 04:55:00,50900.97,50903.62,50666.0,50666.0
okcn,2021-02-24 05:00:00,50721.28,50918.46,50721.28,50918.46
okcn,2021-02-24 05:05:00,50935.35,51044.41,50901.26,50931.5
okcn,2021-02-24 05:10:00,50945.66,50945.66,50691.9,50691.9
okcn,2021-02-24 05:15:00,50640.52,50640.52,50257.74,50257.74
okcn,2021-02-24 05:20:00,50359.72,50359.72,50019.98,50128.57
okcn,2021-02-24 05:25:00,50184.53,50432.42,50085.36,50432.42
okcn,2021-02-24 05:30:00,50400.81,50400.81,50251.47,50319.74
okcn,2021-02-24 05:35:00,50373.25,50539.71,50368.21,50532.3
okcn,2021-02-24 05:40:00,50532.3,50532.3,50304.56,50421.0
okcn,2021-02-24 05:45:00,50465.0,50484.32,50322.53,50322.53
okcn,2021-02-24 05:50:00,50303.7,50505.34,50297.64,50382.75
okcn,2021-02-24 05:55:00,50370.9,50419.24,50226.92,50250.84
okcn,2021-02-24 06:00:00,50498.53,50605.98,50483.77,50576.92
okcn,2021-02-24 06:05:00,50585.11,50660.34,50487.17,50487.17
okcn,2021-02-24 06:10:00,50578.71,50583.69,49669.08,49818.13
okcn,2021-02-24 06:15:00,49711.14,49922.48,49496.23,49643.78
okcn,2021-02-24 06:20:00,49665.26,50180.1,49599.25,50105.51
okcn,2021-02-24 06:25:00,50068.34,50083.86,49671.0,49732.53
okcn,2021-02-24 06:30:00,49689.23,49946.42,49632.83,49798.32
okcn,2021-02-24 06:35:00,49812.67,49893.95,49608.92,49885.2
okcn,2021-02-24 06:40:00,49875.79,50051.65,49753.24,50051.65
okcn,2021-02-24 06:45:00,50034.55,50423.11,50034.55,50217.08
okcn,2021-02-24 06:50:00,50152.63,50184.03,49929.15,49929.15
okcn,2021-02-24 06:55:00,50023.57,50137.94,50002.92,50104.04
okcn,2021-02-24 07:00:00,50206.4,50206.4,50035.1,50035.1
okcn,2021-02-24 07:05:00,50021.51,50115.49,49776.66,49852.47
okcn,2021-02-24 07:10:00,49861.52,49876.77,49561.04,49561.04
okcn,2021-02-24 07:15:00,49632.57,49821.53,49562.71,49754.05
okcn,2021-02-24 07:20:00,49789.84,50040.25,49789.84,49979.49
okcn,2021-02-24 07:25:00,50000.2,50012.92,49669.57,49739.65
okcn,2021-02-24 07:30:00,49801.05,50068.23,49801.05,49984.55
okcn,2021-02-24 07:35:00,49952.86,50238.97,49948.22,50129.51
okcn,2021-02-24 07:40:00,50153.07,50202.28,50058.51,50106.72
okcn,2021-02-24 07:45:00,50094.06,50273.97,50055.92,50230.63
okcn,2021-02-24 07:50:00,50196.92,50345.18,50101.22,50184.28
okcn,2021-02-24 07:55:00,50127.35,50191.06,50078.48,50078.48
okcn,2021-02-24 08:00:00,50119.82,50235.58,49814.39,50235.58
okcn,2021-02-24 08:05:00,50188.57,50493.5,50172.27,50490.5
okcn,2021-02-24 08:10:00,50383.71,50488.7,50344.77,50488.7
okcn,2021-02-24 08:15:00,50503.77,50881.7,50503.77,50759.72
okcn,2021-02-24 08:20:00,50734.21,50751.29,50569.18,50700.36
okcn,2021-02-24 08:25:00,50608.51,50720.7,50538.89,50637.39
okcn,2021-02-24 08:30:00,50648.67,50874.98,50648.67,50692.39
okcn,2021-02-24 08:35:00,50709.14,50848.38,50646.77,50718.15
okcn,2021-02-24 08:40:00,50734.56,50734.56,50397.11,50507.72
okcn,2021-02-24 08:45:00,50445.54,50507.08,50335.45,50478.51
okcn,2021-02-24 08:50:00,50491.34,50712.35,50491.34,50652.77
okcn,2021-02-24 08:55:00,50640.47,50754.14,50615.11,50676.57
okcn,2021-02-24 09:00:00,50665.65,50665.65,50450.5,50474.79
okcn,2021-02-24 09:05:00,50481.45,50601.91,50418.41,50464.42
okcn,2021-02-24 09:10:00,50469.61,50598.35,50371.57,50592.78
okcn,2021-02-24 09:15:00,50614.6,50952.42,50607.65,50927.08
okcn,2021-02-24 09:20:00,50893.19,50978.83,50758.36,50758.36
okcn,2021-02-24 09:25:00,50777.32,50881.9,50702.89,50777.48
okcn,2021-02-24 09:30:00,50788.02,50966.61,50788.02,50826.23
okcn,2021-02-24 09:35:00,50823.24,51229.77,50810.18,51218.31
okcn,2021-02-24 09:40:00,51246.56,51432.06,51125.77,51297.15
okcn,2021-02-24 09:45:00,51317.37,51339.16,50978.15,50978.15
okcn,2021-02-24 09:50:00,50987.98,51090.94,50908.59,50933.03
okcn,2021-02-24 09:55:00,50925.12,50939.61,50887.55,50899.67
okcn,2021-02-24 10:00:00,50905.82,51041.91,50902.89,50906.61
okcn,2021-02-24 10:05:00,50906.61,51009.13,50748.85,51005.87
okcn,2021-02-24 10:10:00,50967.93,50967.93,50631.65,50695.67
okcn,2021-02-24 10:15:00,50696.78,50696.78,50408.36,50584.69
okcn,2021-02-24 10:20:00,50541.36,50691.32,50342.27,50392.23
okcn,2021-02-24 10:25:00,50255.76,50566.67,50255.76,50472.94
okcn,2021-02-24 10:30:00,50470.28,50646.41,50470.28,50543.71
okcn,2021-02-24 10:35:00,50457.56,50457.56,50302.24,50441.92
okcn,2021-02-24 10:40:00,50375.89,50578.43,50375.89,50569.75
okcn,2021-02-24 10:45:00,50619.2,50638.6,50514.13,50582.08
okcn,2021-02-24 10:50:00,50538.16,50603.17,50356.53,50395.28
okcn,2021-02-24 10:55:00,50405.62,50446.28,50124.23,50144.41
okcn,2021-02-24 11:00:00,50140.45,50530.95,50140.45,50464.76
okcn,2021-02-24 11:05:00,50460.5,50624.4,50447.26,50592.87
okcn,2021-02-24 11:10:00,50540.7,50606.27,50440.95,50456.26
okcn,2021-02-24 11:15:00,50445.09,50483.79,50289.62,50346.74
okcn,2021-02-24 11:20:00,50352.96,50885.62,50350.72,50875.09
okcn,2021-02-24 11:25:00,50877.9,50924.23,50749.53,50767.93
okcn,2021-02-24 11:30:00,50766.28,50903.97,50672.46,50688.74
okcn,2021-02-24 11:35:00,50662.02,50752.5,50620.14,50631.25
okcn,2021-02-24 11:40:00,50626.5,50683.94,50388.65,50400.25
okcn,2021-02-24 11:45:00,50412.03,50522.39,50344.39,50383.88
okcn,2021-02-24 11:50:00,50392.79,50392.79,50277.0,50328.06
okcn,2021-02-24 11:55:00,50345.59,50406.3,50343.78,50377.79
okcn,2021-02-24 12:00:00,50406.27,50657.52,50398.72,50606.12
okcn,2021-02-24 12:05:00,50622.53,50787.08,50539.24,50539.24
okcn,2021-02-24 12:10:00,50564.53,50837.38,50378.29,50837.38
okcn,2021-02-24 12:15:00,50852.41,50979.14,50776.05,50806.2
okcn,2021-02-24 12:20:00,50765.5,51147.64,50765.5,51143.8
okcn,2021-02-24 12:25:00,51141.44,51204.51,50975.08,51141.31
okcn,2021-02-24 12:30:00,51131.69,51287.66,51062.77,51241.03
okcn,2021-02-24 12:35:00,51297.97,51338.97,51143.17,51174.06
okcn,2021-02-24 12:40:00,51199.2,51199.33,50925.45,50925.45
okcn,2021-02-24 12:45:00,50928.21,51087.65,50928.21,51034.08
okcn,2021-02-24 12:50:00,51076.42,51076.42,50866.62,50897.0
okcn,2021-02-24 12:55:00,50893.71,50893.71,50700.4,50735.42
okcn,2021-02-24 13:00:00,50779.47,51105.22,50772.23,50967.34
okcn,2021-02-24 13:05:00,50975.46,50984.79,50518.9,50557.01
okcn,2021-02-24 13:10:00,50557.02,50724.02,50407.25,50466.05
okcn,2021-02-24 13:15:00,50476.25,50476.25,49577.21,49577.21
okcn,2021-02-24 13:20:00,49577.21,49991.87,49518.2,49854.64
okcn,2021-02-24 13:25:00,49880.12,49969.48,49581.0,49621.93
okcn,2021-02-24 13:30:00,49628.68,49817.42,49108.0,49178.48
okcn,2021-02-24 13:35:00,49177.35,49567.34,49177.35,49287.52
okcn,2021-02-24 13:40:00,49304.64,49563.4,49304.64,49492.21
okcn,2021-02-24 13:45:00,49494.68,49884.03,49327.87,49764.21
okcn,2021-02-24 13:50:00,49788.35,49788.35,49541.72,49553.1
okcn,2021-02-24 13:55:00,49597.97,49622.82,49418.73,49502.71
okcn,2021-02-24 14:00:00,49532.6,49797.52,49532.6,49797.52
okcn,2021-02-24 14:05:00,49759.89,49759.89,49310.6,49336.6
okcn,2021-02-24 14:10:00,49312.72,49474.41,49174.28,49458.35
okcn,2021-02-24 14:15:00,49391.85,49658.73,49391.85,49640.12
okcn,2021-02-24 14:20:00,49640.08,49640.08,49381.64,49407.05
okcn,2021-02-24 14:25:00,49435.71,49554.48,49352.16,49504.47
okcn,2021-02-24 14:30:00,49486.32,49668.45,49381.13,49381.13
okcn,2021-02-24 14:35:00,49371.88,49415.06,49185.27,49328.87
okcn,2021-02-24 14:40:00,49362.29,49389.56,48797.43,48846.82
okcn,2021-02-24 14:45:00,48838.47,49222.42,48838.47,49218.17
okcn,2021-02-24 14:50:00,49164.85,49197.67,48943.59,49076.57
okcn,2021-02-24 14:55:00,49059.55,49462.73,49059.55,49416.13
okcn,2021-02-24 15:00:00,49385.65,49623.65,49367.67,49531.02
okcn,2021-02-24 15:05:00,49534.25,49534.25,49208.74,49212.15
okcn,2021-02-24 15:10:00,49141.55,49166.07,48879.71,48999.4
okcn,2021-02-24 15:15:00,48913.25,49104.49,48693.43,48769.5
okcn,2021-02-24 15:20:00,48709.45,48787.79,48509.32,48787.79
okcn,2021-02-24 15:25:00,48825.83,49208.49,48825.83,49177.27
okcn,2021-02-24 15:30:00,49183.8,49406.76,49106.18,49289.84
okcn,2021-02-24 15:35:00,49288.2,49585.81,49288.2,49451.42
okcn,2021-02-24 15:40:00,49377.55,49409.69,49155.98,49292.48
okcn,2021-02-24 15:45:00,49385.81,49753.3,49385.81,49548.51
